Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
3,"X Liu, Z Han, F Hong, YS Liu, M Zwicker","LRC-Net: Learning discriminative features on point clouds by encoding local region contexts",2020,"Computer Aided Geometric …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0167839620300467","https://scholar.google.com/scholar?cites=9606215555707206142&as_sdt=2005&sciodt=0,5&hl=en",810,"2020-10-22 19:32:26","","","","",,,,,3,3.00,1,5,1,"Learning discriminative feature directly on point clouds is still challenging in the understanding of 3D shapes. Recent methods usually partition point clouds into local region sets, and then extract the local region features with fixed-size CNN or MLP, and finally …"
1,"J Le Louedec, B Li, G Cielniak","Evaluation of 3D Vision Systems for Detection of Small Objects in Agricultural Environments",2020,"","eprints.lincoln.ac.uk","http://eprints.lincoln.ac.uk/id/eprint/40456/1/VISAPP_2020_273_CR_AAM.pdf","https://scholar.google.com/scholar?cites=13877975627287885499&as_sdt=2005&sciodt=0,5&hl=en",811,"2020-10-22 19:32:26","PDF","","","",,,,,1,1.00,0,3,1,"3D information provides unique information about shape, localisation and relations between objects, not found in standard 2D images. This information would be very beneficial in a large number of applications in agriculture such as fruit picking, yield monitoring, forecasting …"
4,"R Li, X Li, PA Heng, CW Fu","PointAugment: an Auto-Augmentation Framework for Point Cloud Classification",2020,"Proceedings of the IEEE/CVF …","openaccess.thecvf.com","http://openaccess.thecvf.com/content_CVPR_2020/html/Li_PointAugment_An_Auto-Augmentation_Framework_for_Point_Cloud_Classification_CVPR_2020_paper.html","https://scholar.google.com/scholar?cites=14167102715363724840&as_sdt=2005&sciodt=0,5&hl=en",812,"2020-10-22 19:32:26","","","","",,,,,4,4.00,1,4,1,"We present PointAugment, a new auto-augmentation framework that automatically optimizes and augments point cloud samples to enrich the data diversity when we train a classification network. Different from existing auto-augmentation methods for 2D images, PointAugment is …"
1,"B Itkin, L Wolf, N Dershowitz","Computational Ceramicology",2019,"arXiv preprint arXiv:1911.09960","arxiv.org","https://arxiv.org/abs/1911.09960","https://scholar.google.com/scholar?cites=9281751637255841254&as_sdt=2005&sciodt=0,5&hl=en",813,"2020-10-22 19:32:26","","","","",,,,,1,1.00,0,3,1,"Field archeologists are called upon to identify potsherds, for which purpose they rely on their experience and on reference works. We have developed two complementary machine-learning tools to propose identifications based on images captured on site. One method …"
5,"X Zhao, P Sun, Z Xu, H Min, H Yu","Fusion of 3D LIDAR and camera data for object detection in autonomous vehicle applications",2020,"IEEE Sensors Journal","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8957313/","https://scholar.google.com/scholar?cites=10914912565089017908&as_sdt=2005&sciodt=0,5&hl=en",814,"2020-10-22 19:32:26","","","","",,,,,5,5.00,1,5,1,"It is vital that autonomous vehicles acquire accurate and real-time information about objects in their vicinity, which fully guarantees the safety of the passengers and vehicle in various environments. Three-dimensional light detection and ranging (3D LIDAR) sensors can …"
1,"P Clini, R Quattrini, P Bonvini, R Nespeca…","Digit (al) isation in Museums: Civitas Project–AR, VR, Multisensorial and Multiuser Experiences at the Urbino's Ducal Palace",2020,"Virtual and Augmented …","igi-global.com","https://www.igi-global.com/chapter/digitalisation-in-museums/241602","https://scholar.google.com/scholar?cites=7209290648413232953&as_sdt=2005&sciodt=0,5&hl=en",815,"2020-10-22 19:32:26","","","","",,,,,1,1.00,0,5,1,"Digit (al) isation of Cultural Heritage is a multidimensional process that helps in the rescue of European Cultural Identity, and the paradigm of Digital Cultural Heritage (DCH) is a valid instrument for social and cognitive inclusion of museum visitors. In light of disseminating and …"
1,"I Chugunov, A Zakhor","Duodepth: Static Gesture Recognition Via Dual Depth Sensors",2019,"2019 IEEE International Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8803665/","https://scholar.google.com/scholar?cites=4482095722401819002&as_sdt=2005&sciodt=0,5&hl=en",816,"2020-10-22 19:32:26","","","","",,,,,1,1.00,1,2,1,"Static gesture recognition is an effective non-verbal communication channel between a user and their devices; however many modern methods are sensitive to the relative pose of the user's hands with respect to the capture device, as parts of the gesture can become …"
1,"Z Zhang, H Lin, J Zhu, X Zhao, Y Gao","Cross Diffusion on Multi-hypergraph for Multi-modal 3D Object Recognition",2018,"Pacific Rim Conference on …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-00776-8_4","https://scholar.google.com/scholar?cites=10771757581427437313&as_sdt=2005&sciodt=0,5&hl=en",817,"2020-10-22 19:32:26","","","","",,,,,1,0.50,0,5,2,"Abstract 3D object recognition is a longstanding task in computer vision and has shown wide applications in computer aided design, virtual reality, etc. Current state-of-the-art methods mainly focus on 3D object representation for recognition. Concerning the multi …"
2,"W Cao, Z Yan, Z He, Z He","A comprehensive survey on geometric deep learning",2020,"IEEE Access","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9003285/","https://scholar.google.com/scholar?cites=15074114656453387304&as_sdt=2005&sciodt=0,5&hl=en",818,"2020-10-22 19:32:26","","","","",,,,,2,2.00,1,4,1,"Deep learning methods have achieved great success in analyzing traditional data such as texts, sounds, images and videos. More and more research works are carrying out to extend standard deep learning technologies to geometric data such as point cloud or voxel grid of …"
2,"L Tang, K Chen, C Wu, Y Hong, K Jia…","Improving Semantic Analysis on Point Clouds via Auxiliary Supervision of Local Geometric Priors",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2001.04803","https://scholar.google.com/scholar?cites=3234315260945067902&as_sdt=2005&sciodt=0,5&hl=en",819,"2020-10-22 19:32:26","","","","",,,,,2,2.00,0,6,1,"Existing deep learning algorithms for point cloud analysis mainly concern discovering semantic patterns from global configuration of local geometries in a supervised learning manner. However, very few explore geometric properties revealing local surface manifolds …"
2,"N Gählert, JJ Wan, M Weber, JM Zöllner…","Beyond Bounding Boxes: Using Bounding Shapes for Real-Time 3D Vehicle Detection from Monocular RGB Images",2019,"2019 IEEE Intelligent …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8814036/","https://scholar.google.com/scholar?cites=7060186091442257754&as_sdt=2005&sciodt=0,5&hl=en",820,"2020-10-22 19:32:26","","","","",,,,,2,2.00,0,5,1,"The representation of objects as 2D bounding boxes in monocular RGB images limits the faculty of current computer vision systems to 2D object detection. It fails to provide crucial information such as the orientation of other vehicles, which is vital for autonomous driving. At …"
4,"J Yang, K Xian, P Wang, Y Zhang","A Performance Evaluation of Correspondence Grouping Methods for 3D Rigid Data Matching",2019,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8935374/","https://scholar.google.com/scholar?cites=14537436605720028616&as_sdt=2005&sciodt=0,5&hl=en",821,"2020-10-22 19:32:26","","","","",,,,,4,4.00,1,4,1,"Seeking consistent point-to-point correspondences between 3D rigid data (point clouds, meshes, or depth maps) is a fundamental problem in 3D computer vision. While a number of correspondence selection methods have been proposed in recent years, their advantages …"
1,"W Song, S Li, J Liu, A Hao, Q Zhao…","Contextualized CNN for Scene-Aware Depth Estimation From Single RGB Image",2019,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8844120/","https://scholar.google.com/scholar?cites=8784241356292265046&as_sdt=2005&sciodt=0,5&hl=en",822,"2020-10-22 19:32:26","","","","",,,,,1,1.00,0,6,1,"Directly benefited from deep learning techniques, depth estimation from single image has gained great momentum in recent years. However, most of the existing approaches treat depth prediction as an isolated problem without taking into consideration high-level …"
2,"M Simon, K Fischer, S Milz, CT Witt…","StickyPillars: Robust feature matching on point clouds using Graph Neural Networks",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2002.03983","https://scholar.google.com/scholar?cites=13099184515121374712&as_sdt=2005&sciodt=0,5&hl=en",823,"2020-10-22 19:32:26","","","","",,,,,2,2.00,0,5,1,"StickyPillars introduces a sparse feature matching method on point clouds. It is the first approach applying Graph Neural Networks on point clouds to stick points of interest. The feature estimation and assignment relies on the optimal transport problem, where the cost is …"
5,"ЮВ Визильтер, ВС Горбацевич…","Структурно-функциональный анализ и синтез глубоких конволюционных нейронных сетей",2019,"Компьютерная …","cyberleninka.ru","https://cyberleninka.ru/article/n/18315678","https://scholar.google.com/scholar?cites=6587021020954770014&as_sdt=2005&sciodt=0,5&hl=en",824,"2020-10-22 19:32:26","HTML","","","",,,,,5,5.00,2,3,1,"Предложен общий поход к структурно-функциональному анализу и синтезу глубоких конволюционных нейронных сетей, который позволяет регулярным образом определить: из каких типовых структурно-функциональных элементов могут строиться …"
1,"牛辰庚, 刘玉杰, 李宗民, 李华","基于点云数据的三维目标识别和模型分割方法",2019,"图学学报","cqvip.com","http://www.cqvip.com/qk/97576a/201902/7001909786.html","https://scholar.google.com/scholar?cites=18079853933412368685&as_sdt=2005&sciodt=0,5&hl=en",825,"2020-10-22 19:32:26","","","","",,,,,1,1.00,0,4,1,"三维模型的深度特征表示是三维目标识别和三维模型语义分割的关键和前提, 在机器人, 自动驾驶, 虚拟现实, 遥感测绘等领域有着广泛的应用前景. 然而传统的卷积神经网络需要以规则化的数据作为输入, 对于点云数据需要转换为视图或体素网格来处理, 过程复杂且损失了三维 …"
3,"J Lazarek, M Pryczek","A review on point cloud semantic segmentation methods",2018,"Journal of Applied Computer Science","eczasopisma.p.lodz.pl","https://eczasopisma.p.lodz.pl/JACS/article/view/88","https://scholar.google.com/scholar?cites=6304714154801045244&as_sdt=2005&sciodt=0,5&hl=en",826,"2020-10-22 19:32:26","","","","",,,,,3,1.50,2,2,2,"Semantic segmentation of 3D point clouds is an open research problem and remains crucial for autonomous driving, robot navigation, human-computer interaction, 3D reconstruction and many others. The large scale of the data and lack of regular data organization make it a …"
0,"X Li, J Guivant","Efficient and accurate object detection with simultaneous classification and tracking",2020,"arXiv preprint arXiv:2007.02065","arxiv.org","https://arxiv.org/abs/2007.02065","",827,"2020-10-22 19:32:26","","","","",,,,,0,0.00,0,2,1,"Interacting with the environment, such as object detection and tracking, is a crucial ability of mobile robots. Besides high accuracy, efficiency in terms of processing effort and energy consumption are also desirable. To satisfy both requirements, we propose a detection …"
0,"A Bewley, P Sun, T Mensink, D Anguelov…","Range Conditioned Dilated Convolutions for Scale Invariant 3D Object Detection",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2005.09927","",828,"2020-10-22 19:32:26","","","","",,,,,0,0.00,0,5,1,"This paper presents a novel 3D object detection framework that processes LiDAR data directly on a representation of the sensor's native range images. When operating in the range image view, one faces learning challenges, including occlusion and considerable …"
1,"B Zhao, H Zhang, X Lan, H Wang, Z Tian…","REGNet: REgion-based Grasp Network for Single-shot Grasp Detection in Point Clouds",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2002.12647","https://scholar.google.com/scholar?cites=3865243736304960502&as_sdt=2005&sciodt=0,5&hl=en",829,"2020-10-22 19:32:26","","","","",,,,,1,1.00,0,6,1,"Learning a robust representation of robotic grasping from point clouds is a crucial but challenging task. In this paper, we propose an end-to-end single-shot grasp detection network taking one single-view point cloud as input for parallel grippers. Our network …"
0,"X Wang, Y Xu, K Xu, A Tagliasacchi, B Zhou…","PIE-NET: Parametric Inference of Point Cloud Edges",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2007.04883","",830,"2020-10-22 19:32:26","","","","",,,,,0,0.00,0,6,1,"We introduce an end-to-end learnable technique to robustly identify feature edges in 3D point cloud data. We represent these edges as a collection of parametric curves (ie, lines, circles, and B-splines). Accordingly, our deep neural network, coined PIE-NET, is trained for …"
